7,20,735,9,2022,720735,0,0,0.0000,0,0.0000,0,0,0.0000,0,0.0000,3638,2087825,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.0000,0,0,0,0,0,0.00,0.0000
7,20,899,9,2022,720899,0,0,0.0000,0,0.0000,0,0,0.0000,0,0.0000,6119,182938,2548709,0.0742,0,0,0,0,0,0,0,0,5709,0,0,0,0,182587,13458,78,5,826,779,14183,105.93,0.0464,95,0,0,5,5,0.00,0.0000
7,20,922,9,2022,720922,0,0,0.0000,0,0.0000,0,0,0.0000,0,0.0000,0,18494,532296,0.0347,0,0,0,0,0,0,0,0,0,0,0,0,0,18311,0,48,0,0,83,370,0.00,0.0000,0,183,0,0,0,0.00,0.0000
7,22,12,9,2022,722012,0,0,0.0000,0,0.0000,0,0,0.0000,0,0.0000,1553,15278,12010717,0.0014,0,0,0,0,0,0,0,0,0,0,0,0,0,15091,0,25,0,0,89,610,0.00,0.0000,1526,0,0,22,113,0.00,0.0000
7,22,114,9,2022,722114,0,0,0.0000,0,0.0000,0,0,0.0000,0,0.0000,0,2143,1456441,0.0015,0,0,0,0,0,0,0,0,0,0,1973,0,0,139,0,1,0,0,9,10,0.00,0.0000,0,0,0,0,0,0.00,0.0000
7,22,146,9,2022,722146,0,0,0.0000,0,0.0000,0,0,0.0000,0,0.0000,67272,18168,4902040,0.0174,0,0,0,0,0,0,0,0,0,0,9693,0,0,8405,3057,8,2,355,153,625,111.63,0.0311,66772,0,2511,288,4975,108.81,0.0230
7,22,198,9,2022,722198,0,0,0.0000,0,0.0000,0,0,0.0000,0,0.0000,0,727403,36162696,0.0201,0,0,0,0,0,0,0,0,0,0,0,0,0,708032,99946,158,15,6907,5908,43460,107.41,0.0427,0,0,0,0,0,0.00,0.0000
7,22,216,9,2022,722216,0,0,0.0000,0,0.0000,0,0,0.0000,0,0.0000,0,4931,11213669,0.0004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.0000,0,0,0,0,0,0.00,0.0000
7,22,308,9,2022,722308,0,0,0.0000,0,0.0000,0,0,0.0000,0,0.0000,0,0,1249737,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.0000,0,0,0,0,0,0.00,0.0000
7,22,313,9,2022,722313,0,0,0.0000,0,0.0000,0,0,0.0000,0,0.0000,0,0,1771062,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.0000,0,0,0,0,0,0.00,0.0000
7,22,350,9,2022,722350,0,0,0.0000,0,0.0000,0,0,0.0000,0,0.0000,99,1174,2209596,0.0006,0,0,0,0,0,0,0,0,0,0,0,0,0,1158,0,7,0,0,0,0,0.00,0.0000,84,0,0,0,0,0.00,0.0000
