7,22,350,9,2022,722350,9832,1829,0,0,0,11661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5461,2481,3293,66,339,0,19,2,0,0,0,11661,0,0,0
7,22,406,9,2022,722406,1117,-58,7,0,0,1052,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,845,43,0,0,0,0,0,0,0,0,1052,0,0,0
7,22,644,9,2022,722644,16834,0,15,3,0,16822,1,14,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4264,3550,7921,616,347,38,46,40,0,0,0,16822,0,0,0
7,22,825,9,2022,722825,63409,-6410,1128,649,0,56520,261,784,5,0,0,0,78,0,0,55,574,0,0,0,0,20,0,0,0,0,18075,22422,14514,227,134,0,1111,0,13,0,0,56520,0,0,24
7,22,918,9,2022,722918,55124,3517,-227,25,0,58893,0,-227,0,0,0,0,0,0,0,12,13,0,0,0,0,0,0,0,0,0,28861,12571,13290,913,662,147,176,164,1051,0,0,58893,0,0,1058
7,25,31,9,2022,725031,1480,40,0,0,0,1520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591,852,70,7,0,0,0,0,0,0,0,1520,0,0,0
7,25,131,9,2022,725131,4099,-405,11,0,0,3683,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,823,491,2157,106,100,3,0,3,0,0,0,3683,0,0,0
7,25,247,9,2022,725247,1893,170,0,0,0,2063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,677,1030,283,24,49,0,0,0,0,0,0,2063,0,0,0
7,25,256,9,2022,725256,35537,7230,952,824,0,42639,0,952,0,0,0,0,0,0,0,16,489,319,0,0,0,0,0,0,0,0,11499,13533,17082,273,75,91,0,86,0,0,0,42639,0,0,0
7,25,326,9,2022,725326,50108,-4125,230,147,0,45900,6,224,0,0,0,0,0,0,0,14,133,0,0,0,0,0,0,0,0,0,9767,19651,14376,941,777,151,170,67,0,0,0,45900,0,0,0
7,25,429,9,2022,725429,2284,-185,0,0,0,2099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452,1421,179,27,19,1,0,0,0,0,0,2099,0,0,0
7,25,450,9,2022,725450,11631,304,0,0,0,11935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4744,4207,2861,17,43,0,1,0,61,0,0,11935,0,0,0
7,25,457,9,2022,725457,73600,4395,0,5,0,78000,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7408,44229,21418,479,572,150,0,25,3719,0,0,78000,0,0,0
7,25,466,9,2022,725466,2203,128,0,0,0,2331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505,1276,490,21,32,1,0,6,0,0,0,2331,0,0,0
7,25,488,9,2022,725488,1686,-367,1,1,0,1319,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,88,230,937,24,36,2,0,2,0,0,0,1319,0,0,0
7,25,646,9,2022,725646,454,40,0,4,0,498,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,157,243,22,30,45,0,0,1,0,0,0,498,0,0,0
7,25,676,9,2022,725676,7124,-296,0,3,0,6831,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,630,4297,1626,0,0,0,0,0,278,0,0,6831,0,0,0
7,25,715,9,2022,725715,1212,136,0,0,0,1348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574,251,459,43,21,0,0,0,0,0,0,1348,0,0,0
7,25,818,9,2022,725818,4354,1233,112,0,0,5475,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1164,2480,1450,93,35,8,0,0,245,0,0,5475,0,0,0
