7,20,345,9,2022,720345,144,28536,5859859,0,0,0,35644,23308,5872195,33134,0,0,0,0,33134,735,28542,6084,6019342,,4783867,10,74602,,11695,0,11695,27494,4899160,1120182,6019342,-485,0,0,4783877,0,0,0,0,105,1492,0,0,21529,0,267216,568517,263405,0,46782,3085,49867
7,20,376,9,2022,720376,15,7268,1450768,0,4949,562,1403,8365,1449317,7894,0,33,3,44,7974,0,8009,1327,1489958,,1129843,4459,4908,,3005,0,3005,5029,1147730,342228,1489958,-229,0,0,1134302,0,0,0,0,96,486,0,0,2926,0,7873,136542,195116,2140,12838,974,15952
7,20,735,9,2022,720735,32,11712,2068291,0,0,157,11625,15747,2064326,18304,0,0,1,20,18325,36,19990,2495,2142413,,1650480,64,3677,,4141,0,4141,18103,1676718,465695,2142413,-1544,0,0,1650544,0,0,0,0,585,253,0,0,11221,0,0,101191,354827,3602,19853,1457,24912
7,20,899,9,2022,720899,44,15310,2742483,0,0,0,3173,7716,2737940,40634,0,0,0,314,40948,0,7666,2160,2833585,,2341516,2157,2943,,5125,0,5125,9731,2361472,472113,2833585,0,0,0,2343673,0,0,0,0,0,0,0,0,8084,8787,0,309159,146083,5804,20437,3276,29517
7,20,922,9,2022,720922,386,1931,545241,0,0,34,6307,3923,547659,6807,0,0,0,0,6807,0,6975,269,569426,,437109,8042,1833,,1031,0,1031,3656,451671,117755,569426,0,0,0,445151,0,0,0,0,0,0,0,0,4877,0,15817,51295,45766,0,5001,398,5399
7,22,12,9,2022,722012,0,32483,12190417,0,0,2976,28849,38843,12183399,83711,0,0,14,7,83732,792,51783,40479,12738117,,10308783,14482,95928,,55241,0,55241,33560,10507994,2230123,12738117,-3411,0,0,10323265,0,0,0,0,0,0,0,0,25879,0,0,499090,1708565,1526,311351,32572,345449
7,22,114,9,2022,722114,0,4624,1430861,0,0,0,4817,3696,1431982,19655,0,0,0,0,19655,0,11714,8052,1513029,,1159083,0,7274,,6547,0,6547,5692,1178596,334433,1513029,-1187,0,0,1159083,0,0,0,0,0,0,0,0,2056,0,0,116463,217101,0,36538,464,37002
7,22,146,9,2022,722146,612,17072,4964710,0,0,0,4414,8506,4960618,63398,0,0,0,500,63898,0,20381,19805,5337853,,4126693,0,7427,,21530,0,21530,10191,4165841,1172012,5337853,-1524,0,0,4126693,0,0,0,0,0,0,0,0,7933,0,0,0,1165603,66772,161990,26705,255467
7,22,198,9,2022,722198,30555,102406,36047028,0,708032,0,90257,57000,36788317,540639,0,5012,0,0,545651,0,230354,23269,38710000,,31170569,0,106559,,170042,0,170042,67727,31531897,7178103,38710000,0,0,0,31170569,0,0,0,0,0,17000,0,0,0,0,0,1973866,5204237,0,812934,176514,989448
7,22,216,9,2022,722216,4178,30607,11137583,0,0,0,26320,28391,11135512,132830,0,0,0,0,132830,0,48549,66709,11743018,,9119061,0,97137,,51393,0,51393,23279,9292528,2450490,11743018,-9551,0,0,9119061,0,0,0,0,0,1658,0,0,0,0,662638,0,1797403,0,301330,23303,324633
